id,uid,date,attendance,time_valid,neutral_site,conference_competition,play_by_play_available,recent,start_date,broadcast,highlights,notes_type,notes_headline,broadcast_market,broadcast_name,type_id,type_abbreviation,venue_id,venue_full_name,venue_address_city,venue_address_state,venue_indoor,status_clock,status_display_clock,status_period,status_type_id,status_type_name,status_type_state,status_type_completed,status_type_description,status_type_detail,status_type_short_detail,format_regulation_periods,home_id,home_uid,home_location,home_name,home_abbreviation,home_display_name,home_short_display_name,home_color,home_alternate_color,home_is_active,home_venue_id,home_logo,home_score,home_winner,home_linescores,home_records,away_id,away_uid,away_location,away_name,away_abbreviation,away_display_name,away_short_display_name,away_color,away_alternate_color,away_is_active,away_venue_id,away_logo,away_score,away_winner,away_linescores,away_records,game_id,season,season_type,status_type_alt_detail,is_postseason,month,day,year
400897114,s:40~l:46~e:400897114~c:400897114,2016-10-04 23:00:00+00:00,4532,True,True,False,True,False,2016-10-04T23:00Z,,[],,,away,CSNN,1,STD,117,Mullins Memorial Center,Amherst,MA,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,20,s:40~l:46~t:20,Philadelphia,76ers,PHI,Philadelphia 76ers,76ers,000000,e01234,True,1845,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phi.png,92,True,"[{'value': 15.0, 'displayValue': '15', 'period': 1}
 {'value': 16.0, 'displayValue': '16', 'period': 2}
 {'value': 30.0, 'displayValue': '30', 'period': 3}
 {'value': 31.0, 'displayValue': '31', 'period': 4}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '1-0'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '1-0'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '0-0'}]",2,s:40~l:46~t:2,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,ffffff,True,1824,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/bos.png,89,False,"[{'value': 25.0, 'displayValue': '25', 'period': 1}
 {'value': 18.0, 'displayValue': '18', 'period': 2}
 {'value': 20.0, 'displayValue': '20', 'period': 3}
 {'value': 26.0, 'displayValue': '26', 'period': 4}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '0-1'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '0-0'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '0-1'}]",400897114,2017,1,,0,10,4,2016
400905360,s:40~l:46~e:400905360~c:400905360,2016-10-04 23:00:00+00:00,9345,True,False,False,True,False,2016-10-04T23:00Z,,[],,,home,CSNB,1,STD,1823,Capital One Arena,Washington,DC,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,27,s:40~l:46~t:27,Washington,Wizards,WSH,Washington Wizards,Wizards,0E3764,002b5c,True,1823,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/wsh.png,95,False,"[{'value': 22.0, 'displayValue': '22', 'period': 1}
 {'value': 22.0, 'displayValue': '22', 'period': 2}
 {'value': 26.0, 'displayValue': '26', 'period': 3}
 {'value': 25.0, 'displayValue': '25', 'period': 4}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '0-1'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '0-1'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '0-0'}]",14,s:40~l:46~t:14,Miami,Heat,MIA,Miami Heat,Heat,000000,000000,True,3438,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mia.png,106,True,"[{'value': 35.0, 'displayValue': '35', 'period': 1}
 {'value': 26.0, 'displayValue': '26', 'period': 2}
 {'value': 25.0, 'displayValue': '25', 'period': 3}
 {'value': 20.0, 'displayValue': '20', 'period': 4}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '1-0'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '0-0'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '1-0'}]",400905360,2017,1,,0,10,4,2016
400899170,s:40~l:46~e:400899170~c:400899170,2016-10-05 00:00:00+00:00,14397,True,False,False,True,False,2016-10-05T00:00Z,ESPN,[],,,national,ESPN,1,STD,1394,Toyota Center (Houston),Houston,TX,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,10,s:40~l:46~t:10,Houston,Rockets,HOU,Houston Rockets,Rockets,D40026,000000,True,1394,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/hou.png,130,True,"[{'value': 27.0, 'displayValue': '27', 'period': 1}
 {'value': 41.0, 'displayValue': '41', 'period': 2}
 {'value': 36.0, 'displayValue': '36', 'period': 3}
 {'value': 26.0, 'displayValue': '26', 'period': 4}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '2-0'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '2-0'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '0-0'}]",18,s:40~l:46~t:18,New York,Knicks,NY,New York Knicks,Knicks,225EA8,f58426,True,1830,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ny.png,103,False,"[{'value': 15.0, 'displayValue': '15', 'period': 1}
 {'value': 27.0, 'displayValue': '27', 'period': 2}
 {'value': 35.0, 'displayValue': '35', 'period': 3}
 {'value': 26.0, 'displayValue': '26', 'period': 4}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '0-1'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '0-0'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '0-1'}]",400899170,2017,1,,0,10,5,2016
400905358,s:40~l:46~e:400905358~c:400905358,2016-10-05 00:00:00+00:00,15369,True,False,False,True,False,2016-10-05T00:00Z,,[],,,,,1,STD,985,Smoothie King Center,New Orleans,LA,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,3,s:40~l:46~t:3,New Orleans,Pelicans,NO,New Orleans Pelicans,Pelicans,0093B1,b4975a,True,985,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/no.png,96,False,"[{'value': 26.0, 'displayValue': '26', 'period': 1}
 {'value': 24.0, 'displayValue': '24', 'period': 2}
 {'value': 28.0, 'displayValue': '28', 'period': 3}
 {'value': 18.0, 'displayValue': '18', 'period': 4}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '1-1'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '1-1'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '0-0'}]",11,s:40~l:46~t:11,Indiana,Pacers,IND,Indiana Pacers,Pacers,061642,ffd520,True,2183,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ind.png,113,True,"[{'value': 26.0, 'displayValue': '26', 'period': 1}
 {'value': 33.0, 'displayValue': '33', 'period': 2}
 {'value': 25.0, 'displayValue': '25', 'period': 3}
 {'value': 29.0, 'displayValue': '29', 'period': 4}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '1-0'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '0-0'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '1-0'}]",400905358,2017,1,,0,10,5,2016
400889799,s:40~l:46~e:400889799~c:400889799,2016-10-05 02:00:00+00:00,9187,True,True,False,True,False,2016-10-05T02:00Z,,[],,,,,1,STD,1842,Honda Center,Anaheim,CA,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,13,s:40~l:46~t:13,Los Angeles,Lakers,LAL,Los Angeles Lakers,Lakers,542582,fdb927,True,1841,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lal.png,103,True,"[{'value': 21.0, 'displayValue': '21', 'period': 1}
 {'value': 18.0, 'displayValue': '18', 'period': 2}
 {'value': 25.0, 'displayValue': '25', 'period': 3}
 {'value': 39.0, 'displayValue': '39', 'period': 4}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '1-0'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '1-0'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '0-0'}]",23,s:40~l:46~t:23,Sacramento,Kings,SAC,Sacramento Kings,Kings,393996,6a7a82,True,2247,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sac.png,84,False,"[{'value': 31.0, 'displayValue': '31', 'period': 1}
 {'value': 21.0, 'displayValue': '21', 'period': 2}
 {'value': 17.0, 'displayValue': '17', 'period': 3}
 {'value': 15.0, 'displayValue': '15', 'period': 4}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '0-1'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '0-0'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '0-1'}]",400889799,2017,1,,0,10,5,2016
400903190,s:40~l:46~e:400903190~c:400903190,2016-10-05 02:30:00+00:00,19596,True,False,False,True,False,2016-10-05T02:30Z,ESPN,[],,,national,ESPN,1,STD,2465,Oracle Arena,Oakland,CA,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,9,s:40~l:46~t:9,Golden State,Warriors,GS,Golden State Warriors,Warriors,003da5,1d428a,True,2465,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/gs.png,120,True,"[{'value': 35.0, 'displayValue': '35', 'period': 1}
 {'value': 36.0, 'displayValue': '36', 'period': 2}
 {'value': 31.0, 'displayValue': '31', 'period': 3}
 {'value': 18.0, 'displayValue': '18', 'period': 4}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '1-1'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '1-0'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '0-1'}]",12,s:40~l:46~t:12,LA,Clippers,LAC,LA Clippers,Clippers,FA0028,c8102e,True,1841,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lac.png,75,False,"[{'value': 19.0, 'displayValue': '19', 'period': 1}
 {'value': 14.0, 'displayValue': '14', 'period': 2}
 {'value': 18.0, 'displayValue': '18', 'period': 3}
 {'value': 24.0, 'displayValue': '24', 'period': 4}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '0-1'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '0-0'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '0-1'}]",400903190,2017,1,,0,10,5,2016
400897115,s:40~l:46~e:400897115~c:400897115,2016-10-05 18:30:00+00:00,16236,True,False,False,True,False,2016-10-05T18:30Z,,[],,,,,1,STD,4009,Palau Sant Jordi,Barcelona,,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,16051,s:40~l:46~t:16051,Barcelona,FC Barcelona,BAR,FC Barcelona,FC Barcelona,,,False,,,89,False,"[{'value': 25.0, 'displayValue': '25', 'period': 1}
 {'value': 22.0, 'displayValue': '22', 'period': 2}
 {'value': 21.0, 'displayValue': '21', 'period': 3}
 {'value': 21.0, 'displayValue': '21', 'period': 4}]","[{'abbreviation': 'Game', 'name': 'overall', 'summary': '0-0', 'type': 'total'}
 {'abbreviation': 'null', 'name': 'Home', 'summary': '0-0', 'type': 'home'}
 {'abbreviation': 'null', 'name': 'Road', 'summary': '0-0', 'type': 'road'}]",25,s:40~l:46~t:25,Oklahoma City,Thunder,OKC,Oklahoma City Thunder,Thunder,C67C03,ef3b24,True,2559,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/okc.png,92,True,"[{'value': 26.0, 'displayValue': '26', 'period': 1}
 {'value': 19.0, 'displayValue': '19', 'period': 2}
 {'value': 22.0, 'displayValue': '22', 'period': 3}
 {'value': 25.0, 'displayValue': '25', 'period': 4}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '1-1'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '0-0'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '1-1'}]",400897115,2017,1,,0,10,5,2016
400898745,s:40~l:46~e:400898745~c:400898745,2016-10-05 23:00:00+00:00,18789,True,False,False,True,False,2016-10-05T23:00Z,,[],,,,,1,STD,3417,Rocket Arena,Cleveland,OH,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,5,s:40~l:46~t:5,Cleveland,Cavaliers,CLE,Cleveland Cavaliers,Cavaliers,061642,bc945c,True,3417,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/cle.png,117,True,"[{'value': 31.0, 'displayValue': '31', 'period': 1}
 {'value': 37.0, 'displayValue': '37', 'period': 2}
 {'value': 29.0, 'displayValue': '29', 'period': 3}
 {'value': 20.0, 'displayValue': '20', 'period': 4}]","[{'abbreviation': 'Game', 'name': 'overall', 'summary': '1-0', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '1-0', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '0-0', 'type': 'road'}]",19,s:40~l:46~t:19,Orlando,Magic,ORL,Orlando Magic,Magic,0860A8,9ca0a3,True,3432,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/orl.png,102,False,"[{'value': 21.0, 'displayValue': '21', 'period': 1}
 {'value': 21.0, 'displayValue': '21', 'period': 2}
 {'value': 27.0, 'displayValue': '27', 'period': 3}
 {'value': 33.0, 'displayValue': '33', 'period': 4}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '0-2'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '0-0'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '0-2'}]",400898745,2017,1,,0,10,5,2016
400899185,s:40~l:46~e:400899185~c:400899185,2016-10-06 02:00:00+00:00,8407,True,False,False,True,False,2016-10-06T02:00Z,,[],,,,,1,STD,1949,Mortgage Matchup Center,Phoenix,AZ,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,21,s:40~l:46~t:21,Phoenix,Suns,PHX,Phoenix Suns,Suns,23006a,e56020,True,1949,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phx.png,99,False,"[{'value': 23.0, 'displayValue': '23', 'period': 1}
 {'value': 22.0, 'displayValue': '22', 'period': 2}
 {'value': 27.0, 'displayValue': '27', 'period': 3}
 {'value': 27.0, 'displayValue': '27', 'period': 4}]","[{'abbreviation': 'Game', 'name': 'overall', 'summary': '1-1', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '1-1', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '0-0', 'type': 'road'}]",26,s:40~l:46~t:26,Utah,Jazz,UTAH,Utah Jazz,Jazz,06143F,79a3dc,True,3093,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/utah.png,104,True,"[{'value': 31.0, 'displayValue': '31', 'period': 1}
 {'value': 18.0, 'displayValue': '18', 'period': 2}
 {'value': 26.0, 'displayValue': '26', 'period': 3}
 {'value': 29.0, 'displayValue': '29', 'period': 4}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '1-1'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '0-0'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '1-1'}]",400899185,2017,1,,0,10,6,2016
400905359,s:40~l:46~e:400905359~c:400905359,2016-10-06 02:30:00+00:00,13957,True,False,False,True,False,2016-10-06T02:30Z,,[],,,,,1,STD,1841,crypto.com Arena,Los Angeles,CA,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,12,s:40~l:46~t:12,LA,Clippers,LAC,LA Clippers,Clippers,FA0028,c8102e,True,1841,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lac.png,104,True,"[{'value': 33.0, 'displayValue': '33', 'period': 1}
 {'value': 29.0, 'displayValue': '29', 'period': 2}
 {'value': 23.0, 'displayValue': '23', 'period': 3}
 {'value': 19.0, 'displayValue': '19', 'period': 4}]","[{'abbreviation': 'Game', 'name': 'overall', 'summary': '1-1', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '1-0', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '0-1', 'type': 'road'}]",28,s:40~l:46~t:28,Toronto,Raptors,TOR,Toronto Raptors,Raptors,CE0F41,000000,True,1838,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/tor.png,98,False,"[{'value': 21.0, 'displayValue': '21', 'period': 1}
 {'value': 30.0, 'displayValue': '30', 'period': 2}
 {'value': 17.0, 'displayValue': '17', 'period': 3}
 {'value': 30.0, 'displayValue': '30', 'period': 4}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '1-2'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '1-1'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '0-1'}]",400905359,2017,1,,0,10,6,2016
400897294,s:40~l:46~e:400897294~c:400897294,2016-10-06 23:00:00+00:00,12925,True,False,False,True,False,2016-10-06T23:00Z,,[],,,away,CSNC,1,STD,2183,Gainbridge Fieldhouse,Indianapolis,IN,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,11,s:40~l:46~t:11,Indiana,Pacers,IND,Indiana Pacers,Pacers,061642,ffd520,True,2183,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ind.png,115,True,"[{'value': 33.0, 'displayValue': '33', 'period': 1}
 {'value': 32.0, 'displayValue': '32', 'period': 2}
 {'value': 19.0, 'displayValue': '19', 'period': 3}
 {'value': 31.0, 'displayValue': '31', 'period': 4}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '2-0'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '1-0'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '1-0'}]",4,s:40~l:46~t:4,Chicago,Bulls,CHI,Chicago Bulls,Bulls,000000,000000,True,1847,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/chi.png,108,False,"[{'value': 33.0, 'displayValue': '33', 'period': 1}
 {'value': 34.0, 'displayValue': '34', 'period': 2}
 {'value': 16.0, 'displayValue': '16', 'period': 3}
 {'value': 25.0, 'displayValue': '25', 'period': 4}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '0-2'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '0-1'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '0-1'}]",400897294,2017,1,,0,10,6,2016
400905364,s:40~l:46~e:400905364~c:400905364,2016-10-06 23:00:00+00:00,10440,True,False,False,True,False,2016-10-06T23:00Z,,[],,,away,CSNB,1,STD,1845,Xfinity Mobile Arena,Philadelphia,PA,True,0.0,0.0,6,3,STATUS_FINAL,post,True,Final,Final/2OT,Final/2OT,4,20,s:40~l:46~t:20,Philadelphia,76ers,PHI,Philadelphia 76ers,76ers,000000,e01234,True,1845,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phi.png,119,False,"[{'value': 30.0, 'displayValue': '30', 'period': 1}
 {'value': 24.0, 'displayValue': '24', 'period': 2}
 {'value': 20.0, 'displayValue': '20', 'period': 3}
 {'value': 25.0, 'displayValue': '25', 'period': 4}
 {'value': 11.0, 'displayValue': '11', 'period': 5}
 {'value': 9.0, 'displayValue': '9', 'period': 6}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '1-1'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '1-1'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '0-0'}]",27,s:40~l:46~t:27,Washington,Wizards,WSH,Washington Wizards,Wizards,0E3764,002b5c,True,1823,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/wsh.png,125,True,"[{'value': 21.0, 'displayValue': '21', 'period': 1}
 {'value': 28.0, 'displayValue': '28', 'period': 2}
 {'value': 23.0, 'displayValue': '23', 'period': 3}
 {'value': 27.0, 'displayValue': '27', 'period': 4}
 {'value': 11.0, 'displayValue': '11', 'period': 5}
 {'value': 15.0, 'displayValue': '15', 'period': 6}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '1-1'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '0-1'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '1-0'}]",400905364,2017,1,2OT,0,10,6,2016
400897112,s:40~l:46~e:400897112~c:400897112,2016-10-06 23:30:00+00:00,8021,True,False,False,True,False,2016-10-06T23:30Z,,[],,,away,CSNN,1,STD,349,First Horizon Coliseum,Greensboro,NC,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,30,s:40~l:46~t:30,Charlotte,Hornets,CHA,Charlotte Hornets,Hornets,1D1060,1d1060,True,1893,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/cha.png,92,False,"[{'value': 23.0, 'displayValue': '23', 'period': 1}
 {'value': 28.0, 'displayValue': '28', 'period': 2}
 {'value': 19.0, 'displayValue': '19', 'period': 3}
 {'value': 22.0, 'displayValue': '22', 'period': 4}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '0-2'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '0-1'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '0-1'}]",2,s:40~l:46~t:2,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,ffffff,True,1824,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/bos.png,107,True,"[{'value': 22.0, 'displayValue': '22', 'period': 1}
 {'value': 22.0, 'displayValue': '22', 'period': 2}
 {'value': 40.0, 'displayValue': '40', 'period': 3}
 {'value': 23.0, 'displayValue': '23', 'period': 4}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '1-1'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '0-0'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '1-1'}]",400897112,2017,1,,0,10,6,2016
400898738,s:40~l:46~e:400898738~c:400898738,2016-10-06 23:30:00+00:00,8782,True,False,False,True,False,2016-10-06T23:30Z,,[],,,,,1,STD,3559,Barclays Center,Brooklyn,NY,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,17,s:40~l:46~t:17,Brooklyn,Nets,BKN,Brooklyn Nets,Nets,000000,ffffff,True,1826,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/bkn.png,101,True,"[{'value': 32.0, 'displayValue': '32', 'period': 1}
 {'value': 25.0, 'displayValue': '25', 'period': 2}
 {'value': 20.0, 'displayValue': '20', 'period': 3}
 {'value': 24.0, 'displayValue': '24', 'period': 4}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '1-0'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '1-0'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '0-0'}]",8,s:40~l:46~t:8,Detroit,Pistons,DET,Detroit Pistons,Pistons,FA002C,c8102e,True,3419,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/det.png,94,False,"[{'value': 32.0, 'displayValue': '32', 'period': 1}
 {'value': 27.0, 'displayValue': '27', 'period': 2}
 {'value': 19.0, 'displayValue': '19', 'period': 3}
 {'value': 16.0, 'displayValue': '16', 'period': 4}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '0-1'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '0-0'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '0-1'}]",400898738,2017,1,,0,10,6,2016
400899094,s:40~l:46~e:400899094~c:400899094,2016-10-07 00:00:00+00:00,13246,True,False,False,True,False,2016-10-07T00:00Z,,[],,,,,1,STD,1392,FedExForum,Memphis,TN,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,29,s:40~l:46~t:29,Memphis,Grizzlies,MEM,Memphis Grizzlies,Grizzlies,5D76A8,12173f,True,1392,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mem.png,83,False,"[{'value': 20.0, 'displayValue': '20', 'period': 1}
 {'value': 26.0, 'displayValue': '26', 'period': 2}
 {'value': 20.0, 'displayValue': '20', 'period': 3}
 {'value': 17.0, 'displayValue': '17', 'period': 4}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '1-1'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '1-1'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '0-0'}]",1,s:40~l:46~t:1,Atlanta,Hawks,ATL,Atlanta Hawks,Hawks,002B5C,fdb927,True,1827,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/atl.png,104,True,"[{'value': 23.0, 'displayValue': '23', 'period': 1}
 {'value': 26.0, 'displayValue': '26', 'period': 2}
 {'value': 32.0, 'displayValue': '32', 'period': 3}
 {'value': 23.0, 'displayValue': '23', 'period': 4}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '1-0'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '0-0'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '1-0'}]",400899094,2017,1,,0,10,7,2016
400897108,s:40~l:46~e:400897108~c:400897108,2016-10-07 02:30:00+00:00,18234,True,True,False,True,False,2016-10-07T02:30Z,,[],,,,,1,STD,1653,SAP Center at San Jose,San Jose,CA,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,9,s:40~l:46~t:9,Golden State,Warriors,GS,Golden State Warriors,Warriors,003da5,1d428a,True,2465,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/gs.png,105,True,"[{'value': 27.0, 'displayValue': '27', 'period': 1}
 {'value': 23.0, 'displayValue': '23', 'period': 2}
 {'value': 28.0, 'displayValue': '28', 'period': 3}
 {'value': 27.0, 'displayValue': '27', 'period': 4}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '2-1'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '2-0'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '0-1'}]",23,s:40~l:46~t:23,Sacramento,Kings,SAC,Sacramento Kings,Kings,393996,6a7a82,True,2247,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sac.png,96,False,"[{'value': 24.0, 'displayValue': '24', 'period': 1}
 {'value': 31.0, 'displayValue': '31', 'period': 2}
 {'value': 23.0, 'displayValue': '23', 'period': 3}
 {'value': 18.0, 'displayValue': '18', 'period': 4}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '0-2'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '0-0'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '0-2'}]",400897108,2017,1,,0,10,7,2016
